Province,Annee,Mois,PrecipitationMoyenne,NombreStations,FichierSource
NU,2000,2,8.402702702702703,37,fr_climat_sommaires_NU_02-2000.csv
NU,2000,3,13.746875,32,fr_climat_sommaires_NU_03-2000.csv
NU,2000,4,14.706060606060607,33,fr_climat_sommaires_NU_04-2000.csv
NU,2000,5,9.611764705882353,34,fr_climat_sommaires_NU_05-2000.csv
NU,2000,6,17.74857142857143,35,fr_climat_sommaires_NU_06-2000.csv
NU,2000,7,24.223529411764705,34,fr_climat_sommaires_NU_07-2000.csv
NU,2000,8,47.16216216216216,37,fr_climat_sommaires_NU_08-2000.csv
NU,2000,9,30.35945945945946,37,fr_climat_sommaires_NU_09-2000.csv
NU,2000,10,24.333333333333332,36,fr_climat_sommaires_NU_10-2000.csv
NU,2000,11,20.95,34,fr_climat_sommaires_NU_11-2000.csv
NU,2000,12,16.634285714285717,35,fr_climat_sommaires_NU_12-2000.csv
NU,2001,1,11.751428571428571,35,fr_climat_sommaires_NU_01-2001.csv
NU,2001,2,8.425,32,fr_climat_sommaires_NU_02-2001.csv
NU,2001,3,11.438709677419356,31,fr_climat_sommaires_NU_03-2001.csv
NU,2001,4,21.805882352941175,34,fr_climat_sommaires_NU_04-2001.csv
NU,2001,5,22.965714285714288,35,fr_climat_sommaires_NU_05-2001.csv
NU,2001,6,25.985294117647058,34,fr_climat_sommaires_NU_06-2001.csv
NU,2001,7,30.21944444444444,36,fr_climat_sommaires_NU_07-2001.csv
NU,2001,8,39.313513513513506,37,fr_climat_sommaires_NU_08-2001.csv
NU,2001,9,22.997142857142858,35,fr_climat_sommaires_NU_09-2001.csv
NU,2001,10,27.241176470588236,34,fr_climat_sommaires_NU_10-2001.csv
NU,2001,11,15.83125,32,fr_climat_sommaires_NU_11-2001.csv
NU,2001,12,13.678124999999998,32,fr_climat_sommaires_NU_12-2001.csv
NU,2002,1,9.75,32,fr_climat_sommaires_NU_01-2002.csv
NU,2002,2,6.3999999999999995,33,fr_climat_sommaires_NU_02-2002.csv
NU,2002,3,10.157575757575758,33,fr_climat_sommaires_NU_03-2002.csv
NU,2002,4,12.321874999999999,32,fr_climat_sommaires_NU_04-2002.csv
NU,2002,5,10.178125,32,fr_climat_sommaires_NU_05-2002.csv
NU,2002,6,24.153125000000003,32,fr_climat_sommaires_NU_06-2002.csv
NU,2002,7,37.59375,32,fr_climat_sommaires_NU_07-2002.csv
NU,2002,8,39.377142857142864,35,fr_climat_sommaires_NU_08-2002.csv
NU,2002,9,34.650000000000006,36,fr_climat_sommaires_NU_09-2002.csv
NU,2002,10,21.40277777777778,36,fr_climat_sommaires_NU_10-2002.csv
NU,2002,11,19.11714285714286,35,fr_climat_sommaires_NU_11-2002.csv
NU,2002,12,12.814285714285717,35,fr_climat_sommaires_NU_12-2002.csv
NU,2003,1,14.03529411764706,34,fr_climat_sommaires_NU_01-2003.csv
NU,2003,2,6.418181818181819,33,fr_climat_sommaires_NU_02-2003.csv
NU,2003,3,12.112121212121213,33,fr_climat_sommaires_NU_03-2003.csv
NU,2003,4,8.773529411764706,34,fr_climat_sommaires_NU_04-2003.csv
NU,2003,5,21.708823529411767,34,fr_climat_sommaires_NU_05-2003.csv
NU,2003,6,24.220588235294116,34,fr_climat_sommaires_NU_06-2003.csv
NU,2003,7,21.69736842105263,38,fr_climat_sommaires_NU_07-2003.csv
NU,2003,8,44.63055555555556,36,fr_climat_sommaires_NU_08-2003.csv
NU,2003,9,26.882051282051286,39,fr_climat_sommaires_NU_09-2003.csv
NU,2003,10,25.924324324324324,37,fr_climat_sommaires_NU_10-2003.csv
NU,2003,11,21.28055555555556,36,fr_climat_sommaires_NU_11-2003.csv
NU,2003,12,19.251351351351353,37,fr_climat_sommaires_NU_12-2003.csv
NU,2004,1,6.308571428571428,35,fr_climat_sommaires_NU_01-2004.csv
NU,2004,2,8.615789473684211,38,fr_climat_sommaires_NU_02-2004.csv
NU,2004,3,11.830000000000002,40,fr_climat_sommaires_NU_03-2004.csv
NU,2004,4,14.105,40,fr_climat_sommaires_NU_04-2004.csv
NU,2004,5,11.391891891891891,37,fr_climat_sommaires_NU_05-2004.csv
NU,2004,6,14.78421052631579,38,fr_climat_sommaires_NU_06-2004.csv
NU,2004,7,25.58974358974359,39,fr_climat_sommaires_NU_07-2004.csv
NU,2004,8,38.610256410256405,39,fr_climat_sommaires_NU_08-2004.csv
NU,2004,9,32.5575,40,fr_climat_sommaires_NU_09-2004.csv
NU,2004,10,37.973684210526315,38,fr_climat_sommaires_NU_10-2004.csv
NU,2004,11,24.700000000000003,36,fr_climat_sommaires_NU_11-2004.csv
NU,2004,12,8.4475,40,fr_climat_sommaires_NU_12-2004.csv
NU,2005,1,7.930769230769228,39,fr_climat_sommaires_NU_01-2005.csv
NU,2005,2,15.809999999999999,40,fr_climat_sommaires_NU_02-2005.csv
NU,2005,3,27.29268292682927,41,fr_climat_sommaires_NU_03-2005.csv
NU,2005,4,22.27906976744186,43,fr_climat_sommaires_NU_04-2005.csv
NU,2005,5,19.36363636363636,44,fr_climat_sommaires_NU_05-2005.csv
NU,2005,6,26.54090909090909,44,fr_climat_sommaires_NU_06-2005.csv
NU,2005,7,45.89166666666667,48,fr_climat_sommaires_NU_07-2005.csv
NU,2005,8,36.148979591836735,49,fr_climat_sommaires_NU_08-2005.csv
NU,2005,9,29.066666666666663,45,fr_climat_sommaires_NU_09-2005.csv
NU,2005,10,28.5625,48,fr_climat_sommaires_NU_10-2005.csv
NU,2005,11,19.623913043478264,46,fr_climat_sommaires_NU_11-2005.csv
NU,2005,12,11.406521739130433,46,fr_climat_sommaires_NU_12-2005.csv
NU,2006,1,10.403571428571427,56,fr_climat_sommaires_NU_01-2006.csv
NU,2006,2,13.075925925925926,54,fr_climat_sommaires_NU_02-2006.csv
NU,2006,3,10.159322033898306,59,fr_climat_sommaires_NU_03-2006.csv
NU,2006,4,18.98545454545454,55,fr_climat_sommaires_NU_04-2006.csv
NU,2006,5,14.049999999999997,54,fr_climat_sommaires_NU_05-2006.csv
NU,2006,6,18.36140350877193,57,fr_climat_sommaires_NU_06-2006.csv
NU,2006,7,24.355555555555558,54,fr_climat_sommaires_NU_07-2006.csv
NU,2006,8,21.503703703703703,54,fr_climat_sommaires_NU_08-2006.csv
NU,2006,9,14.910909090909092,55,fr_climat_sommaires_NU_09-2006.csv
NU,2006,10,20.92241379310345,58,fr_climat_sommaires_NU_10-2006.csv
NU,2006,11,10.925,56,fr_climat_sommaires_NU_11-2006.csv
NU,2006,12,8.77962962962963,54,fr_climat_sommaires_NU_12-2006.csv
NU,2007,1,5.203846153846153,52,fr_climat_sommaires_NU_01-2007.csv
NU,2007,2,4.226923076923077,52,fr_climat_sommaires_NU_02-2007.csv
NU,2007,3,5.93061224489796,49,fr_climat_sommaires_NU_03-2007.csv
NU,2007,4,8.823636363636364,55,fr_climat_sommaires_NU_04-2007.csv
NU,2007,5,7.0,55,fr_climat_sommaires_NU_05-2007.csv
NU,2007,6,16.517857142857142,56,fr_climat_sommaires_NU_06-2007.csv
NU,2007,7,24.907142857142855,56,fr_climat_sommaires_NU_07-2007.csv
NU,2007,8,34.07454545454546,55,fr_climat_sommaires_NU_08-2007.csv
NU,2007,9,16.975,52,fr_climat_sommaires_NU_09-2007.csv
NU,2007,10,22.212903225806446,31,fr_climat_sommaires_NU_10-2007.csv
NU,2007,11,10.618421052631577,38,fr_climat_sommaires_NU_11-2007.csv
NU,2007,12,7.596551724137932,29,fr_climat_sommaires_NU_12-2007.csv
NU,2008,1,13.765789473684212,38,fr_climat_sommaires_NU_01-2008.csv
NU,2008,2,8.342105263157892,38,fr_climat_sommaires_NU_02-2008.csv
NU,2008,3,13.3875,32,fr_climat_sommaires_NU_03-2008.csv
NU,2008,4,14.78125,32,fr_climat_sommaires_NU_04-2008.csv
NU,2008,5,8.712121212121213,33,fr_climat_sommaires_NU_05-2008.csv
NU,2008,6,20.377142857142857,35,fr_climat_sommaires_NU_06-2008.csv
NU,2008,7,28.415909090909086,44,fr_climat_sommaires_NU_07-2008.csv
NU,2008,8,47.473333333333336,45,fr_climat_sommaires_NU_08-2008.csv
NU,2008,9,25.99090909090909,44,fr_climat_sommaires_NU_09-2008.csv
NU,2008,10,26.644186046511628,43,fr_climat_sommaires_NU_10-2008.csv
NU,2008,11,13.911363636363637,44,fr_climat_sommaires_NU_11-2008.csv
NU,2008,12,9.386046511627907,43,fr_climat_sommaires_NU_12-2008.csv
NU,2009,1,12.497674418604653,43,fr_climat_sommaires_NU_01-2009.csv
NU,2009,2,10.01219512195122,41,fr_climat_sommaires_NU_02-2009.csv
NU,2009,3,12.030769230769229,39,fr_climat_sommaires_NU_03-2009.csv
NU,2009,4,13.997499999999999,40,fr_climat_sommaires_NU_04-2009.csv
NU,2009,5,9.345238095238095,42,fr_climat_sommaires_NU_05-2009.csv
NU,2009,6,17.18372093023256,43,fr_climat_sommaires_NU_06-2009.csv
NU,2009,7,25.419047619047618,42,fr_climat_sommaires_NU_07-2009.csv
NU,2009,8,26.463043478260875,46,fr_climat_sommaires_NU_08-2009.csv
NU,2009,9,36.8804347826087,46,fr_climat_sommaires_NU_09-2009.csv
NU,2009,10,20.90869565217391,46,fr_climat_sommaires_NU_10-2009.csv
NU,2009,11,21.682222222222222,45,fr_climat_sommaires_NU_11-2009.csv
NU,2009,12,21.78837209302326,43,fr_climat_sommaires_NU_12-2009.csv
NU,2010,1,12.96153846153846,39,fr_climat_sommaires_NU_01-2010.csv
NU,2010,2,10.024390243902438,41,fr_climat_sommaires_NU_02-2010.csv
NU,2010,3,12.392105263157895,38,fr_climat_sommaires_NU_03-2010.csv
NU,2010,4,14.943902439024388,41,fr_climat_sommaires_NU_04-2010.csv
NU,2010,5,11.904878048780489,41,fr_climat_sommaires_NU_05-2010.csv
NU,2010,6,13.261538461538462,39,fr_climat_sommaires_NU_06-2010.csv
NU,2010,7,33.8275,40,fr_climat_sommaires_NU_07-2010.csv
NU,2010,8,32.49761904761905,42,fr_climat_sommaires_NU_08-2010.csv
NU,2010,9,22.097727272727273,44,fr_climat_sommaires_NU_09-2010.csv
NU,2010,10,26.50227272727273,44,fr_climat_sommaires_NU_10-2010.csv
NU,2010,11,23.21951219512195,41,fr_climat_sommaires_NU_11-2010.csv
NU,2010,12,15.969047619047618,42,fr_climat_sommaires_NU_12-2010.csv
NU,2011,1,16.55806451612903,31,fr_climat_sommaires_NU_01-2011.csv
NU,2011,2,9.286206896551725,29,fr_climat_sommaires_NU_02-2011.csv
NU,2011,3,13.379310344827589,29,fr_climat_sommaires_NU_03-2011.csv
NU,2011,4,13.09,30,fr_climat_sommaires_NU_04-2011.csv
NU,2011,5,12.6,30,fr_climat_sommaires_NU_05-2011.csv
NU,2011,6,24.95,32,fr_climat_sommaires_NU_06-2011.csv
NU,2011,7,22.69375,32,fr_climat_sommaires_NU_07-2011.csv
NU,2011,8,28.488235294117644,34,fr_climat_sommaires_NU_08-2011.csv
NU,2011,9,31.165714285714284,35,fr_climat_sommaires_NU_09-2011.csv
NU,2011,10,25.979411764705887,34,fr_climat_sommaires_NU_10-2011.csv
NU,2011,11,18.62,35,fr_climat_sommaires_NU_11-2011.csv
NU,2011,12,16.030555555555555,36,fr_climat_sommaires_NU_12-2011.csv
NU,2012,1,10.64047619047619,42,fr_climat_sommaires_NU_01-2012.csv
NU,2012,2,12.294999999999998,40,fr_climat_sommaires_NU_02-2012.csv
NU,2012,3,19.24054054054054,37,fr_climat_sommaires_NU_03-2012.csv
NU,2012,4,18.48809523809524,42,fr_climat_sommaires_NU_04-2012.csv
NU,2012,5,13.725,40,fr_climat_sommaires_NU_05-2012.csv
NU,2012,6,28.176190476190477,42,fr_climat_sommaires_NU_06-2012.csv
NU,2012,7,32.04318181818182,44,fr_climat_sommaires_NU_07-2012.csv
NU,2012,8,31.189583333333335,48,fr_climat_sommaires_NU_08-2012.csv
NU,2012,9,32.22340425531914,47,fr_climat_sommaires_NU_09-2012.csv
NU,2012,10,17.536956521739135,46,fr_climat_sommaires_NU_10-2012.csv
NU,2012,11,15.69777777777778,45,fr_climat_sommaires_NU_11-2012.csv
NU,2012,12,8.566666666666666,42,fr_climat_sommaires_NU_12-2012.csv
NU,2013,1,6.914000000000001,50,fr_climat_sommaires_NU_01-2013.csv
NU,2013,2,8.420408163265305,49,fr_climat_sommaires_NU_02-2013.csv
NU,2013,3,13.243137254901962,51,fr_climat_sommaires_NU_03-2013.csv
NU,2013,4,16.93653846153846,52,fr_climat_sommaires_NU_04-2013.csv
NU,2013,5,15.899999999999999,52,fr_climat_sommaires_NU_05-2013.csv
NU,2013,6,17.33207547169811,53,fr_climat_sommaires_NU_06-2013.csv
NU,2013,7,33.783018867924525,53,fr_climat_sommaires_NU_07-2013.csv
NU,2013,8,26.485185185185188,54,fr_climat_sommaires_NU_08-2013.csv
NU,2013,9,30.898148148148152,54,fr_climat_sommaires_NU_09-2013.csv
NU,2013,10,19.698113207547173,53,fr_climat_sommaires_NU_10-2013.csv
NU,2013,11,9.015384615384614,52,fr_climat_sommaires_NU_11-2013.csv
NU,2013,12,5.584782608695652,46,fr_climat_sommaires_NU_12-2013.csv
NU,2014,1,12.302040816326532,49,fr_climat_sommaires_NU_01-2014.csv
NU,2014,2,8.875,48,fr_climat_sommaires_NU_02-2014.csv
NU,2014,3,9.306249999999999,48,fr_climat_sommaires_NU_03-2014.csv
NU,2014,4,12.738775510204086,49,fr_climat_sommaires_NU_04-2014.csv
NU,2014,5,15.648936170212766,47,fr_climat_sommaires_NU_05-2014.csv
NU,2014,6,19.459183673469386,49,fr_climat_sommaires_NU_06-2014.csv
NU,2014,7,25.184615384615377,52,fr_climat_sommaires_NU_07-2014.csv
NU,2014,8,42.03018867924529,53,fr_climat_sommaires_NU_08-2014.csv
NU,2014,9,21.669642857142858,56,fr_climat_sommaires_NU_09-2014.csv
NU,2014,10,20.276785714285715,56,fr_climat_sommaires_NU_10-2014.csv
NU,2014,11,10.549999999999999,56,fr_climat_sommaires_NU_11-2014.csv
NU,2014,12,11.10612244897959,49,fr_climat_sommaires_NU_12-2014.csv
NU,2015,1,7.682608695652175,46,fr_climat_sommaires_NU_01-2015.csv
NU,2015,2,6.218181818181819,44,fr_climat_sommaires_NU_02-2015.csv
NU,2015,3,12.372727272727273,44,fr_climat_sommaires_NU_03-2015.csv
NU,2015,4,11.186046511627907,43,fr_climat_sommaires_NU_04-2015.csv
NU,2015,5,11.209523809523809,42,fr_climat_sommaires_NU_05-2015.csv
NU,2015,6,17.021951219512196,41,fr_climat_sommaires_NU_06-2015.csv
NU,2015,7,30.075555555555553,45,fr_climat_sommaires_NU_07-2015.csv
NU,2015,8,28.13478260869565,46,fr_climat_sommaires_NU_08-2015.csv
NU,2015,9,27.917391304347824,46,fr_climat_sommaires_NU_09-2015.csv
NU,2015,10,16.747826086956525,46,fr_climat_sommaires_NU_10-2015.csv
NU,2015,11,14.343181818181817,44,fr_climat_sommaires_NU_11-2015.csv
NU,2015,12,8.674999999999999,44,fr_climat_sommaires_NU_12-2015.csv
NU,2016,1,7.029268292682927,41,fr_climat_sommaires_NU_01-2016.csv
NU,2016,2,8.154347826086957,46,fr_climat_sommaires_NU_02-2016.csv
NU,2016,3,8.893181818181818,44,fr_climat_sommaires_NU_03-2016.csv
NU,2016,4,13.311363636363637,44,fr_climat_sommaires_NU_04-2016.csv
NU,2016,5,12.82727272727273,44,fr_climat_sommaires_NU_05-2016.csv
NU,2016,6,18.023255813953487,43,fr_climat_sommaires_NU_06-2016.csv
NU,2016,7,26.47555555555556,45,fr_climat_sommaires_NU_07-2016.csv
NU,2016,8,30.26808510638298,47,fr_climat_sommaires_NU_08-2016.csv
NU,2016,9,35.110638297872335,47,fr_climat_sommaires_NU_09-2016.csv
NU,2016,10,14.543478260869565,46,fr_climat_sommaires_NU_10-2016.csv
NU,2016,11,11.27857142857143,42,fr_climat_sommaires_NU_11-2016.csv
NU,2016,12,7.006818181818181,44,fr_climat_sommaires_NU_12-2016.csv
NU,2017,1,7.429268292682926,41,fr_climat_sommaires_NU_01-2017.csv
NU,2017,2,6.036842105263158,38,fr_climat_sommaires_NU_02-2017.csv
NU,2017,3,13.342105263157896,38,fr_climat_sommaires_NU_03-2017.csv
NU,2017,4,10.715789473684211,38,fr_climat_sommaires_NU_04-2017.csv
NU,2017,5,10.384615384615385,39,fr_climat_sommaires_NU_05-2017.csv
NU,2017,6,15.512195121951217,41,fr_climat_sommaires_NU_06-2017.csv
NU,2017,7,27.5,42,fr_climat_sommaires_NU_07-2017.csv
NU,2017,8,26.93809523809524,42,fr_climat_sommaires_NU_08-2017.csv
NU,2017,9,25.082222222222224,45,fr_climat_sommaires_NU_09-2017.csv
NU,2017,10,23.613333333333337,45,fr_climat_sommaires_NU_10-2017.csv
NU,2017,11,12.659090909090907,44,fr_climat_sommaires_NU_11-2017.csv
NU,2017,12,5.67906976744186,43,fr_climat_sommaires_NU_12-2017.csv
NU,2018,1,3.8071428571428574,42,fr_climat_sommaires_NU_01-2018.csv
NU,2018,2,4.5634146341463415,41,fr_climat_sommaires_NU_02-2018.csv
NU,2018,3,12.5,41,fr_climat_sommaires_NU_03-2018.csv
NU,2018,4,10.654761904761907,42,fr_climat_sommaires_NU_04-2018.csv
NU,2018,5,10.333333333333334,42,fr_climat_sommaires_NU_05-2018.csv
NU,2018,6,17.834883720930236,43,fr_climat_sommaires_NU_06-2018.csv
NU,2018,7,28.23260869565218,46,fr_climat_sommaires_NU_07-2018.csv
NU,2018,8,43.30869565217392,46,fr_climat_sommaires_NU_08-2018.csv
NU,2018,9,19.364583333333332,48,fr_climat_sommaires_NU_09-2018.csv
NU,2018,10,11.15,46,fr_climat_sommaires_NU_10-2018.csv
NU,2018,11,8.540000000000001,45,fr_climat_sommaires_NU_11-2018.csv
NU,2018,12,8.046666666666665,45,fr_climat_sommaires_NU_12-2018.csv
NU,2019,1,6.402272727272728,44,fr_climat_sommaires_NU_01-2019.csv
NU,2019,2,3.597727272727273,44,fr_climat_sommaires_NU_02-2019.csv
NU,2019,3,12.633333333333331,42,fr_climat_sommaires_NU_03-2019.csv
NU,2019,4,9.519512195121951,41,fr_climat_sommaires_NU_04-2019.csv
NU,2019,5,7.619512195121951,41,fr_climat_sommaires_NU_05-2019.csv
NU,2019,6,23.294999999999998,40,fr_climat_sommaires_NU_06-2019.csv
NU,2019,7,35.778571428571425,42,fr_climat_sommaires_NU_07-2019.csv
NU,2019,8,43.34444444444444,45,fr_climat_sommaires_NU_08-2019.csv
NU,2019,9,33.546808510638286,47,fr_climat_sommaires_NU_09-2019.csv
NU,2019,10,21.347826086956523,46,fr_climat_sommaires_NU_10-2019.csv
NU,2019,11,10.870212765957445,47,fr_climat_sommaires_NU_11-2019.csv
NU,2019,12,6.995744680851066,47,fr_climat_sommaires_NU_12-2019.csv
NU,2020,1,5.595555555555555,45,fr_climat_sommaires_NU_01-2020.csv
NU,2020,2,3.956521739130434,46,fr_climat_sommaires_NU_02-2020.csv
NU,2020,3,6.488636363636363,44,fr_climat_sommaires_NU_03-2020.csv
NU,2020,4,5.74888888888889,45,fr_climat_sommaires_NU_04-2020.csv
NU,2020,5,9.916279069767441,43,fr_climat_sommaires_NU_05-2020.csv
NU,2020,6,9.049999999999999,42,fr_climat_sommaires_NU_06-2020.csv
NU,2020,7,23.64761904761905,42,fr_climat_sommaires_NU_07-2020.csv
NU,2020,8,23.243902439024392,41,fr_climat_sommaires_NU_08-2020.csv
NU,2020,9,15.988636363636367,44,fr_climat_sommaires_NU_09-2020.csv
NU,2020,10,16.74888888888889,45,fr_climat_sommaires_NU_10-2020.csv
NU,2020,11,9.645238095238096,42,fr_climat_sommaires_NU_11-2020.csv
NU,2020,12,9.464444444444444,45,fr_climat_sommaires_NU_12-2020.csv
NU,2021,1,5.8999999999999995,42,fr_climat_sommaires_NU_01-2021.csv
NU,2021,2,5.525581395348837,43,fr_climat_sommaires_NU_02-2021.csv
NU,2021,3,7.938095238095239,42,fr_climat_sommaires_NU_03-2021.csv
NU,2021,4,10.746341463414634,41,fr_climat_sommaires_NU_04-2021.csv
NU,2021,5,8.768292682926829,41,fr_climat_sommaires_NU_05-2021.csv
NU,2021,6,19.653658536585365,41,fr_climat_sommaires_NU_06-2021.csv
NU,2021,7,33.55853658536585,41,fr_climat_sommaires_NU_07-2021.csv
NU,2021,8,39.68043478260869,46,fr_climat_sommaires_NU_08-2021.csv
NU,2021,9,29.380434782608695,46,fr_climat_sommaires_NU_09-2021.csv
NU,2021,10,24.91860465116279,43,fr_climat_sommaires_NU_10-2021.csv
NU,2021,11,8.328888888888889,45,fr_climat_sommaires_NU_11-2021.csv
NU,2021,12,9.148888888888887,45,fr_climat_sommaires_NU_12-2021.csv
NU,2022,1,7.476190476190476,42,fr_climat_sommaires_NU_01-2022.csv
NU,2022,2,6.453488372093025,43,fr_climat_sommaires_NU_02-2022.csv
NU,2022,3,6.781818181818182,44,fr_climat_sommaires_NU_03-2022.csv
NU,2022,4,5.8,40,fr_climat_sommaires_NU_04-2022.csv
NU,2022,5,10.907499999999999,40,fr_climat_sommaires_NU_05-2022.csv
NU,2022,6,15.241463414634145,41,fr_climat_sommaires_NU_06-2022.csv
NU,2022,7,20.334090909090907,44,fr_climat_sommaires_NU_07-2022.csv
NU,2022,8,29.917777777777772,45,fr_climat_sommaires_NU_08-2022.csv
NU,2022,9,28.14222222222223,45,fr_climat_sommaires_NU_09-2022.csv
NU,2022,10,25.634883720930226,43,fr_climat_sommaires_NU_10-2022.csv
NU,2022,11,6.5311111111111115,45,fr_climat_sommaires_NU_11-2022.csv
NU,2022,12,8.976744186046512,43,fr_climat_sommaires_NU_12-2022.csv
NU,2023,1,5.51860465116279,43,fr_climat_sommaires_NU_01-2023.csv
NU,2023,2,3.5256410256410255,39,fr_climat_sommaires_NU_02-2023.csv
NU,2023,3,4.407500000000001,40,fr_climat_sommaires_NU_03-2023.csv
NU,2023,4,5.18780487804878,41,fr_climat_sommaires_NU_04-2023.csv
NU,2023,5,13.467500000000001,40,fr_climat_sommaires_NU_05-2023.csv
NU,2023,6,21.726190476190478,42,fr_climat_sommaires_NU_06-2023.csv
NU,2023,7,26.626086956521743,46,fr_climat_sommaires_NU_07-2023.csv
NU,2023,8,35.55555555555556,45,fr_climat_sommaires_NU_08-2023.csv
NU,2023,9,31.184782608695652,46,fr_climat_sommaires_NU_09-2023.csv
NU,2023,10,24.757777777777772,45,fr_climat_sommaires_NU_10-2023.csv
NU,2023,11,15.040909090909093,44,fr_climat_sommaires_NU_11-2023.csv
NU,2023,12,17.032558139534885,43,fr_climat_sommaires_NU_12-2023.csv
NU,2024,1,8.04871794871795,39,fr_climat_sommaires_NU_01-2024.csv
NU,2024,2,5.9925,40,fr_climat_sommaires_NU_02-2024.csv
NU,2024,3,6.958536585365852,41,fr_climat_sommaires_NU_03-2024.csv
NU,2024,4,10.483333333333334,42,fr_climat_sommaires_NU_04-2024.csv
NU,2024,5,9.411904761904761,42,fr_climat_sommaires_NU_05-2024.csv
NU,2024,6,13.45454545454546,44,fr_climat_sommaires_NU_06-2024.csv
NU,2024,7,35.73953488372093,43,fr_climat_sommaires_NU_07-2024.csv
NU,2024,8,32.199999999999996,44,fr_climat_sommaires_NU_08-2024.csv
NU,2024,9,50.524444444444455,45,fr_climat_sommaires_NU_09-2024.csv
NU,2024,10,25.838636363636365,44,fr_climat_sommaires_NU_10-2024.csv
NU,2024,11,13.165909090909093,44,fr_climat_sommaires_NU_11-2024.csv
NU,2024,12,9.17857142857143,42,fr_climat_sommaires_NU_12-2024.csv
NU,2025,1,8.81,40,fr_climat_sommaires_NU_01-2025.csv
NU,2025,2,6.305555555555555,36,fr_climat_sommaires_NU_02-2025.csv
NU,2025,3,5.7894736842105265,38,fr_climat_sommaires_NU_03-2025.csv
NU,2025,4,7.805263157894736,38,fr_climat_sommaires_NU_04-2025.csv
NU,2025,5,12.465909090909092,44,fr_climat_sommaires_NU_05-2025.csv
NU,2025,6,12.740000000000004,45,fr_climat_sommaires_NU_06-2025.csv
NU,2025,7,29.302083333333332,48,fr_climat_sommaires_NU_07-2025.csv
NU,2025,8,28.2195652173913,46,fr_climat_sommaires_NU_08-2025.csv
NU,2025,9,23.166666666666668,48,fr_climat_sommaires_NU_09-2025.csv
NU,2025,10,24.78510638297872,47,fr_climat_sommaires_NU_10-2025.csv
NU,2025,11,11.058695652173913,46,fr_climat_sommaires_NU_11-2025.csv
NU,2025,12,7.660869565217391,46,fr_climat_sommaires_NU_12-2025.csv
ON,2000,1,52.169915254237296,236,fr_climat_sommaires_ON_01-2000.csv
ON,2000,2,46.5012987012987,231,fr_climat_sommaires_ON_02-2000.csv
ON,2000,3,43.938235294117646,238,fr_climat_sommaires_ON_03-2000.csv
ON,2000,4,72.24596774193549,248,fr_climat_sommaires_ON_04-2000.csv
ON,2000,5,114.50823529411765,255,fr_climat_sommaires_ON_05-2000.csv
ON,2000,6,152.09137254901958,255,fr_climat_sommaires_ON_06-2000.csv
ON,2000,7,89.92908366533864,251,fr_climat_sommaires_ON_07-2000.csv
ON,2000,8,84.69243027888447,251,fr_climat_sommaires_ON_08-2000.csv
ON,2000,9,85.10909090909091,253,fr_climat_sommaires_ON_09-2000.csv
ON,2000,10,36.89960000000001,250,fr_climat_sommaires_ON_10-2000.csv
ON,2000,11,76.50954356846471,241,fr_climat_sommaires_ON_11-2000.csv
ON,2000,12,93.17801724137932,232,fr_climat_sommaires_ON_12-2000.csv
ON,2001,1,46.653303964757704,227,fr_climat_sommaires_ON_01-2001.csv
ON,2001,2,77.90948275862068,232,fr_climat_sommaires_ON_02-2001.csv
ON,2001,3,42.96137339055794,233,fr_climat_sommaires_ON_03-2001.csv
ON,2001,4,51.20127659574468,235,fr_climat_sommaires_ON_04-2001.csv
ON,2001,5,87.71563786008231,243,fr_climat_sommaires_ON_05-2001.csv
ON,2001,6,71.98755020080321,249,fr_climat_sommaires_ON_06-2001.csv
ON,2001,7,44.254183266932266,251,fr_climat_sommaires_ON_07-2001.csv
ON,2001,8,67.9992,250,fr_climat_sommaires_ON_08-2001.csv
ON,2001,9,94.23095238095239,252,fr_climat_sommaires_ON_09-2001.csv
ON,2001,10,125.85627530364371,247,fr_climat_sommaires_ON_10-2001.csv
ON,2001,11,78.98059071729958,237,fr_climat_sommaires_ON_11-2001.csv
ON,2001,12,71.59148936170213,235,fr_climat_sommaires_ON_12-2001.csv
ON,2002,1,47.90361990950227,221,fr_climat_sommaires_ON_01-2002.csv
ON,2002,2,53.922171945701365,221,fr_climat_sommaires_ON_02-2002.csv
ON,2002,3,73.52374429223745,219,fr_climat_sommaires_ON_03-2002.csv
ON,2002,4,82.29911111111113,225,fr_climat_sommaires_ON_04-2002.csv
ON,2002,5,95.37489177489176,231,fr_climat_sommaires_ON_05-2002.csv
ON,2002,6,94.76200873362446,229,fr_climat_sommaires_ON_06-2002.csv
ON,2002,7,70.5288209606987,229,fr_climat_sommaires_ON_07-2002.csv
ON,2002,8,48.264192139738,229,fr_climat_sommaires_ON_08-2002.csv
ON,2002,9,63.87205240174672,229,fr_climat_sommaires_ON_09-2002.csv
ON,2002,10,69.72787610619469,226,fr_climat_sommaires_ON_10-2002.csv
ON,2002,11,68.06875000000001,224,fr_climat_sommaires_ON_11-2002.csv
ON,2002,12,45.58986175115207,217,fr_climat_sommaires_ON_12-2002.csv
ON,2003,1,55.80236966824644,211,fr_climat_sommaires_ON_01-2003.csv
ON,2003,2,52.25837320574163,209,fr_climat_sommaires_ON_02-2003.csv
ON,2003,3,57.81408450704225,213,fr_climat_sommaires_ON_03-2003.csv
ON,2003,4,55.47511312217195,221,fr_climat_sommaires_ON_04-2003.csv
